id_produit,date,quantite_demande,categorie,colisage fardeau,volume pcs (m3),Is_Gerbable
36498,2025-02-26 07:40:01,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-02-26 09:31:08,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-01 10:40:47,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-02 08:18:49,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-03 07:53:47,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-04 09:12:16,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-04 11:14:05,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-05 11:18:36,36,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-09 07:30:33,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-09 07:51:02,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-10 08:53:41,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-11 11:46:37,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-11 11:58:55,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-16 07:53:25,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-17 07:01:38,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-19 10:38:18,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-20 07:36:32,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-20 08:59:41,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-23 11:45:26,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-03-25 07:28:21,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-06 09:16:04,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-07 07:50:17,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-08 07:37:38,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-08 08:57:04,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-09 13:53:21,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-12 09:25:11,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-12 09:29:21,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-13 12:52:27,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-13 13:16:31,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-15 07:32:39,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-15 12:53:49,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-16 08:04:01,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-16 08:30:54,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-17 07:29:50,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-20 07:52:58,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-21 07:23:42,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-22 07:28:20,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-22 07:51:36,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-22 08:56:35,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-24 12:10:26,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-27 09:20:20,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-27 14:11:44,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-27 14:15:09,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-28 13:33:43,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-28 13:37:13,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-04-29 08:44:59,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-03 09:17:47,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-03 13:15:28,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-04 09:49:19,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-04 13:47:08,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-05 07:59:06,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-06 08:10:13,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-06 08:23:55,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-06 09:51:37,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-06 14:24:08,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-07 07:50:25,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-08 12:52:03,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-11 07:25:32,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-11 08:18:53,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-11 08:44:03,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-11 10:50:12,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-11 13:11:18,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-12 08:39:49,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-15 07:59:55,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-15 12:07:05,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-15 13:21:40,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-18 08:30:32,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-18 15:01:27,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-20 09:45:34,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-24 10:06:43,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-25 14:20:16,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-27 07:35:08,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-27 09:34:56,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-28 07:27:45,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-28 09:51:59,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-28 10:29:33,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-29 10:41:14,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-29 13:03:45,36,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-29 13:53:34,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-31 07:44:07,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-05-31 08:51:04,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-01 07:51:31,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-01 08:27:18,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-02 07:58:53,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-04 07:47:52,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-09 08:59:32,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-10 07:19:53,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-12 12:56:28,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-12 13:20:07,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-15 08:22:42,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-15 08:34:31,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-16 08:22:12,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-17 07:42:35,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-17 08:32:03,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-18 08:06:42,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-18 12:14:33,1,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-19 08:55:00,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-19 14:00:07,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-22 07:34:16,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-22 08:48:35,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-22 09:43:48,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-23 12:58:57,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-26 12:11:37,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-06-30 13:56:05,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-01 07:37:42,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-01 07:49:59,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-01 07:53:50,102,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-01 10:18:08,4,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-01 14:09:37,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-02 07:48:51,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-03 08:36:04,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-03 13:13:44,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 07:47:38,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 07:50:55,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 08:51:25,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 09:56:08,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 10:13:11,48,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 13:39:49,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-07 14:31:19,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-09 07:25:15,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-13 07:59:50,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-13 08:08:45,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-13 09:31:27,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-13 13:04:06,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-14 09:18:17,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-14 10:42:47,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-15 07:49:50,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-16 07:36:34,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-16 13:18:35,36,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-20 14:31:48,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-20 15:06:41,2,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-21 13:17:51,4,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-28 07:53:17,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-28 08:49:28,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-28 10:41:31,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-28 13:37:47,36,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-29 08:37:29,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-29 13:51:08,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-30 12:32:39,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-30 13:27:27,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-07-30 14:27:18,1,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-02 11:18:02,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-03 07:40:23,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-03 08:24:54,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-03 10:32:56,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-03 14:19:26,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-04 07:25:07,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-04 12:53:35,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-05 07:36:13,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-05 07:54:26,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-05 09:43:55,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-05 13:16:19,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-05 14:33:15,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-06 07:37:38,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-06 08:04:23,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-09 07:57:13,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-10 08:59:26,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-10 10:08:54,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-10 14:43:33,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-11 07:29:54,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-11 10:11:46,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-11 14:03:20,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-12 14:58:45,1,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-13 10:43:52,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-14 08:26:51,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-14 09:46:27,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-16 12:57:14,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-17 07:47:16,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-17 08:15:47,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-17 13:30:57,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-18 08:49:19,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-19 07:37:46,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-19 08:44:54,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-21 08:32:10,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-24 09:20:42,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-24 13:40:27,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-25 07:47:22,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-25 09:50:09,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-26 08:33:23,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-27 07:53:43,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-27 08:29:40,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-27 09:41:17,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-28 13:13:09,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-30 12:50:08,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-08-31 09:50:25,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-02 09:00:07,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-02 10:25:57,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-02 10:27:00,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-02 11:11:47,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-08 10:09:07,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-09 07:58:54,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-09 12:52:15,120,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-20 08:26:43,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-20 10:56:16,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-20 13:30:30,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-29 13:31:21,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-29 13:56:03,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-29 15:01:49,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-30 07:36:32,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-30 10:00:47,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-09-30 12:54:21,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-01 13:32:40,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-01 13:34:23,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-04 09:23:07,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-05 07:32:55,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-05 07:33:26,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-05 07:56:52,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-05 14:45:58,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-05 14:52:41,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-06 07:54:16,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-06 09:39:09,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-06 13:27:36,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-07 09:41:01,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-07 09:53:08,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-08 07:27:07,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-08 13:49:36,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-11 08:45:52,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-11 11:01:37,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-12 08:10:09,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-12 10:38:18,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-13 08:05:57,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-13 08:57:30,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-13 14:04:40,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-14 07:59:41,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-14 11:33:35,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-14 14:21:28,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-16 10:14:05,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-18 12:02:41,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-18 13:45:23,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 08:08:47,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 08:54:48,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 09:04:04,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 10:33:36,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 12:07:21,36,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 12:51:34,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 13:13:07,42,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-19 14:04:32,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-20 08:56:56,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-20 10:57:54,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-20 13:30:11,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-22 09:13:54,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-22 13:03:01,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-23 08:46:17,78,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-25 07:37:19,66,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-25 08:19:24,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-25 09:04:14,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-26 12:34:55,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-26 12:35:54,24,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-27 09:54:51,42,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-28 12:50:33,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-28 13:25:35,42,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-29 07:08:53,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-29 08:14:02,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-10-29 10:23:25,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-05 12:55:03,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-09 11:02:53,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-09 13:20:30,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-10 07:25:56,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-10 08:39:40,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-11 14:53:37,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-12 07:30:19,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-12 13:50:30,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-13 10:03:04,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-13 10:37:46,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-15 07:46:08,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-16 09:05:35,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-16 10:29:12,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-17 08:06:49,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-17 09:25:11,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-17 10:08:07,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-17 11:59:21,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-18 09:45:11,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-20 11:09:02,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-20 13:02:26,20,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-23 08:18:46,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-24 07:44:46,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-24 08:43:07,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-24 10:18:12,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-24 11:04:42,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-25 07:37:44,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-26 07:35:22,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-26 07:37:23,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-27 07:13:28,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-27 07:25:40,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-27 09:05:08,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-27 11:00:09,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-30 07:28:32,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-11-30 09:06:44,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-01 07:19:19,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-01 07:22:50,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-03 07:26:22,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-04 09:45:23,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-07 07:57:14,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-07 08:28:00,99,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-08 07:43:23,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-08 07:44:33,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-09 07:35:08,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-10 09:27:36,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-13 08:54:03,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-14 10:00:10,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-17 08:08:09,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-20 08:19:28,3,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-21 09:11:52,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-22 07:40:29,9,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-22 09:18:20,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-23 07:33:46,18,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-23 07:46:07,45,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-23 12:24:40,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-24 07:48:41,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-27 09:57:23,120,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-28 12:26:12,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-29 08:08:02,90,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2025-12-30 07:09:52,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-03 07:53:02,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-03 10:14:05,21,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-04 07:23:25,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-04 08:04:47,60,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-04 08:27:17,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-04 08:31:40,6,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-05 13:40:17,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-06 08:48:26,12,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-06 09:05:38,15,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-06 12:28:57,30,TABLEAUX DISTRIBUTION,3,0.05,True
36498,2026-01-07 12:06:14,6,TABLEAUX DISTRIBUTION,3,0.05,True
