id_produit,sku,nom_produit,unite_mesure,categorie,actif,colisage fardeau,colisage palette,volume pcs (m3),Poids(kg),Is_Gerbable
34877,,,Unité(s),MODULE,True,1,1500,0.037,0,True
31891,,,Unité(s),MODULE,True,60,2100,0.037,0,True
31920,,,Unité(s),MODULE,True,60,1400,0.037,0,True
31848,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31849,,,Unité(s),MODULE,True,60,2100,0.037,0,True
44504,,,Unité(s),DISPINA METALIC,True,60,2800,0.037,0,True
31850,,,Unité(s),MODULE,True,80,2400,0.037,0,True
31851,,,Unité(s),MODULE,True,80,1800,0.037,0,True
31852,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31921,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31853,,,Unité(s),MODULE,True,60,1700,0.037,0,True
31854,,,Unité(s),MODULE,True,60,2500,0.037,0,True
41670,,,Unité(s),DISPINA METALIC,True,1,1600,0.037,0,True
31855,,,Unité(s),MODULE,True,60,2100,0.037,0,True
41664,,,Unité(s),DISPINA METALIC,True,60,2300,0.037,0,True
44418,,,Unité(s),Tous,True,1,1300,0.037,0,True
45666,,,Unité(s),DISPINA METALIC,True,1,3000,0.037,0,True
31856,,,Unité(s),MODULE,True,60,2800,0.037,0,True
31922,,,Unité(s),MODULE,True,60,2600,0.037,0,True
31857,,,Unité(s),MODULE,True,60,1800,0.037,0,True
31858,,,Unité(s),MODULE,True,60,1500,0.037,0,True
31859,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31924,,,Unité(s),MODULE,True,60,1000,0.037,0,True
31860,,,Unité(s),MODULE,True,60,2100,0.037,0,True
31862,,,Unité(s),MODULE,True,60,3000,0.037,0,True
31864,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31863,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31861,,,Unité(s),MODULE,True,60,1700,0.037,0,True
31923,,,Unité(s),MODULE,True,60,2700,0.037,0,True
31865,,,Unité(s),MODULE,True,60,1800,0.037,0,True
41665,,,Unité(s),DISPINA METALIC,True,60,1100,0.037,0,True
31838,,,Unité(s),MODULE,True,1,2500,0.037,0,True
31866,,,Unité(s),MODULE,True,60,2900,0.037,0,True
31867,,,Unité(s),MODULE,True,60,2000,0.037,0,True
31868,,,Unité(s),MODULE,True,60,1900,0.037,0,True
31869,,,Unité(s),MODULE,True,60,1200,0.037,0,True
31870,,,Unité(s),MODULE,True,60,2800,0.037,0,True
44512,,,Unité(s),DISPINA METALIC,True,60,2000,0.037,0,True
31871,,,Unité(s),MODULE,True,60,1100,0.037,0,True
31872,,,Unité(s),MODULE,True,60,2500,0.037,0,True
31925,,,Unité(s),MODULE,True,60,2700,0.037,0,True
31926,,,Unité(s),MODULE,True,60,2100,0.037,0,True
31873,,,Unité(s),MODULE,True,60,2200,0.037,0,True
31874,,,Unité(s),MODULE,True,60,2600,0.037,0,True
43703,,,Unité(s),DISPINA,True,60,1500,0.037,0,False
31927,,,Unité(s),MODULE,True,60,1200,0.037,0,False
31875,,,Unité(s),MODULE,True,60,1700,0.037,0,False
31928,,,Unité(s),MODULE,True,60,2800,0.037,0,False
31876,,,Unité(s),MODULE,True,60,1200,0.037,0,False
31877,,,Unité(s),MODULE,True,60,1800,0.037,0,False
43920,,,Unité(s),MOON,True,40,2700,0.037,0,False
31930,,,Unité(s),MODULE,True,60,2800,0.037,0,False
31931,,,Unité(s),MODULE,True,60,1000,0.037,0,False
31932,,,Unité(s),MODULE,True,60,1600,0.037,0,False
31933,,,Unité(s),MODULE,True,60,1600,0.037,0,False
31934,,,Unité(s),MODULE,True,60,1200,0.037,0,False
34575,,,Unité(s),MODULE,True,60,2600,0.037,0,False
31935,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31936,,,Unité(s),MODULE,True,60,1800,0.037,0,False
31937,,,Unité(s),MODULE,True,60,1300,0.037,0,False
31938,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31971,,,Unité(s),MODULE,True,60,2100,0.037,0,False
31939,,,Unité(s),MODULE,True,60,2600,0.037,0,False
31940,,,Unité(s),MODULE,True,60,1900,0.037,0,False
31941,,,Unité(s),MODULE,True,60,2700,0.037,0,False
44052,,,Unité(s),DISPINA METALIC,True,1,2900,0.037,0,False
31942,,,Unité(s),MODULE,True,80,1100,0.037,0,False
31943,,,Unité(s),MODULE,True,80,2200,0.037,0,False
36679,,,Unité(s),DISPINA METALIC,True,1,2700,0.037,0,False
31944,,,Unité(s),MODULE,True,60,2700,0.037,0,False
31945,,,Unité(s),MODULE,True,60,1000,0.037,0,False
44068,,,Unité(s),MODULE,True,60,1100,0.037,0,False
31946,,,Unité(s),MODULE,True,60,2100,0.037,0,False
31947,,,Unité(s),MODULE,True,60,1200,0.037,0,False
31948,,,Unité(s),MODULE,True,60,2900,0.037,0,False
31972,,,Unité(s),MODULE,True,60,1500,0.037,0,False
31949,,,Unité(s),MODULE,True,60,2000,0.037,0,False
31950,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31951,,,Unité(s),MODULE,True,60,1300,0.037,0,False
31952,,,Unité(s),MODULE,True,60,1500,0.037,0,False
31953,,,Unité(s),MODULE,True,60,1700,0.037,0,False
31954,,,Unité(s),MODULE,True,60,1100,0.037,0,False
31955,,,Unité(s),MODULE,True,60,2000,0.037,0,False
31956,,,Unité(s),MODULE,True,60,1900,0.037,0,False
31957,,,Unité(s),MODULE,True,60,2200,0.037,0,False
36678,,,Unité(s),DISPINA METALIC,True,60,1700,0.037,0,False
34794,,,Unité(s),MODULE,True,1,2600,0.037,0,False
31958,,,Unité(s),MODULE,True,60,1300,0.037,0,False
31959,,,Unité(s),MODULE,True,60,2900,0.037,0,False
41385,,,Unité(s),DISPINA METALIC,True,1,1500,0.037,0,False
31929,,,Unité(s),MODULE,True,1,2100,0.037,0,False
31960,,,Unité(s),MODULE,True,60,2600,0.037,0,False
31961,,,Unité(s),MODULE,True,60,2600,0.037,0,False
31962,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31963,,,Unité(s),MODULE,True,60,2700,0.037,0,False
31964,,,Unité(s),MODULE,True,60,2400,0.037,0,False
31965,,,Unité(s),MODULE,True,60,2300,0.037,0,False
31966,,,Unité(s),MODULE,True,60,1200,0.037,0,False
31973,,,Unité(s),MODULE,True,60,2500,0.037,0,False
31974,,,Unité(s),MODULE,True,60,1800,0.037,0,False
31967,,,Unité(s),MODULE,True,60,1900,0.037,0,False
31968,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31975,,,Unité(s),MODULE,True,60,2300,0.037,0,False
31976,,,Unité(s),MODULE,True,60,2200,0.037,0,False
31977,,,Unité(s),MODULE,True,60,2800,0.037,0,False
31969,,,Unité(s),MODULE,True,60,1800,0.037,0,False
31970,,,Unité(s),MODULE,True,60,1900,0.037,0,False
43913,,,Unité(s),MOON,True,40,1000,0.037,0,False
43922,,,Unité(s),MOON,True,40,2500,0.037,0,False
43827,,,Unité(s),MOON,True,40,2000,0.037,0,False
43905,,,Unité(s),MOON,True,40,2900,0.037,0,False
43904,,,Unité(s),MOON,True,30,1300,0.037,0,False
43906,,,Unité(s),MOON,True,40,1600,0.037,0,False
43919,,,Unité(s),MOON,True,40,2700,0.037,0,False
43907,,,Unité(s),MOON,True,40,1500,0.037,0,False
43908,,,Unité(s),MOON,True,40,2300,0.037,0,False
43915,,,Unité(s),MOON,True,40,2200,0.037,0,False
43912,,,Unité(s),MOON,True,40,1100,0.037,0,False
43911,,,Unité(s),MOON,True,40,1700,0.037,0,False
43917,,,Unité(s),MOON,True,40,1300,0.037,0,False
42227,,,Unité(s),MONO ACCESSOIRES,True,20,2000,0.022,0,False
42597,,,Unité(s),Tous,True,1,1200,0,0,False
45377,,,Unité(s),MONO ACCESSOIRES,True,1,1500,0,0,False
42606,,,Unité(s),Tous,True,1,1100,0,0,False
42602,,,Unité(s),Tous,True,1,1400,0,0,False
42614,,,Unité(s),Tous,True,1,2500,0,0,False
42603,,,Unité(s),Tous,True,1,1600,0,0,False
42604,,,Unité(s),Tous,True,1,1000,0,0,False
45395,,,Unité(s),MONO ACCESSOIRES,True,1,1200,0,0,False
42601,,,Unité(s),Tous,True,1,2500,0,0,False
38182,,,Unité(s),MINI DISJONCTEUR,True,1,1100,0,0,False
38183,,,Unité(s),MINI DISJONCTEUR,True,1,2600,0,0,False
42596,,,Unité(s),Tous,True,1,2600,0,0,False
38181,,,Unité(s),MINI DISJONCTEUR,True,1,1200,0,0,False
31981,,,Unité(s),SLIM LED,True,6,2000,4.8e-06,0,False
31982,,,Unité(s),SLIM LED,True,6,2600,4.8e-06,0,False
45643,,,Unité(s),SLIM LED,True,1,1100,4.8e-06,0,False
45475,,,Unité(s),SLIM LED,True,6,1200,4.8e-06,0,False
45561,,,Unité(s),SLIM LED,True,1,1200,4.8e-06,0,False
43678,,,Unité(s),SLIM LED,True,1,2900,4.8e-06,0,False
42238,,,Unité(s),DISJONCTEUR,True,1,2600,0,0,False
42453,,,Unité(s),MINI DISJONCTEUR,True,42,2500,0,0,False
41728,,,Unité(s),MINI DISJONCTEUR,True,1,1100,0,0,False
31983,,,Unité(s),MINI DISJONCTEUR,True,1,1900,0.016,0,False
31984,,,Unité(s),MINI DISJONCTEUR,True,120,2000,0.016,0,False
31985,,,Unité(s),OBERON,True,80,2300,0.041,0,False
31986,,,Unité(s),OBERON,True,160,1400,0.041,0,False
31987,,,Unité(s),OBERON,True,10,1200,0.041,0,False
31988,,,Unité(s),OBERON,True,100,1100,0.041,0,False
31989,,,Unité(s),OBERON,True,100,1600,0.041,0,False
31990,,,Unité(s),OBERON,True,100,2400,0.041,0,False
31991,,,Unité(s),OBERON,True,100,2300,0.041,0,False
31992,,,Unité(s),OBERON,True,100,2400,0.041,0,False
44503,,,Unité(s),OBERON,True,1,2900,0.041,0,False
44046,,,Unité(s),OBERON,True,80,1700,0.041,0,False
42612,,,Unité(s),OBERON,True,80,2800,0.041,0,False
37161,,,Unité(s),OBERON,True,1,1300,0.041,0,False
39141,,,Unité(s),OBERON,True,50,1600,0.041,0,False
37148,,,Unité(s),OBERON,True,1,1700,0.041,0,False
44502,,,Unité(s),OBERON,True,1,2100,0.041,0,False
31993,,,Unité(s),OBERON,True,100,2300,0.041,0,False
31994,,,Unité(s),OBERON,True,100,2400,0.041,0,False
34833,,,Unité(s),OBERON,True,1,2500,0.041,0,False
37957,,,Unité(s),OBERON,True,1,2300,0.041,0,False
31995,,,Unité(s),OBERON,True,100,2200,0.041,0,False
31996,,,Unité(s),OBERON,True,100,2600,0.041,0,False
35865,,,Unité(s),OCTANS,True,1,2900,0.041,0,False
35866,,,Unité(s),OCTANS,True,1,1500,0.041,0,False
31997,,,Unité(s),OCTANS,True,90,2800,0.041,0,False
42564,,,Unité(s),OCTANS,True,1,2500,0.041,0,False
31998,,,Unité(s),OCTANS,True,90,1500,0.041,0,False
31999,,,Unité(s),OCTANS,True,40,2200,0.041,0,False
42563,,,Unité(s),OCTANS,True,1,2800,0.041,0,False
45731,,,Unité(s),OCTANS,True,1,1600,0.041,0,False
32000,,,Unité(s),OCTANS,True,40,1200,0.041,0,False
36615,,,Unité(s),OCTANS,True,1,1900,0.041,0,False
36616,,,Unité(s),OCTANS,True,1,1400,0.041,0,False
45647,,,Unité(s),OCTANS,True,1,1900,0.041,0,False
36543,,,Unité(s),OCTANS,True,1,1500,0.041,0,False
41378,,,Unité(s),OCTANS,True,1,2000,0.041,0,False
41379,,,Unité(s),OCTANS,True,1,2300,0.041,0,False
41373,,,Unité(s),OCTANS,True,1,2800,0.041,0,False
45563,,,Unité(s),OCTANS,True,1,1700,0.041,0,False
45730,,,Unité(s),OCTANS,True,1,2500,0.041,0,False
45646,,,Unité(s),OCTANS,True,1,2600,0.041,0,False
32001,,,Unité(s),OCTANS,True,90,3000,0.041,0,False
41377,,,Unité(s),OCTANS,True,1,3000,0.041,0,False
42661,,,Unité(s),OCTANS,True,1,1600,0.041,0,False
41374,,,Unité(s),OCTANS,True,1,1100,0.041,0,False
32002,,,Unité(s),OCTANS,True,90,1000,0.041,0,False
35863,,,Unité(s),OCTANS,True,1,2400,0.041,0,False
41375,,,Unité(s),OCTANS,True,1,2000,0.041,0,False
41376,,,Unité(s),OCTANS,True,1,1200,0.041,0,False
34975,,,Unité(s),OCTANS,True,1,1200,0.041,0,False
45482,,,Unité(s),OCTANS,True,1,2800,0.041,0,False
41809,,,Unité(s),OCTANS,True,1,2900,0.041,0,False
32003,,,Unité(s),OCTANS,True,90,2100,0.041,0,False
32004,,,Unité(s),OCTANS,True,40,2600,0.041,0,False
38133,,,Unité(s),OCTANS,True,1,1700,0.041,0,False
32005,,,Unité(s),OCTANS,True,90,1100,0.041,0,False
38143,,,Unité(s),OCTANS,True,1,2600,0.041,0,False
34183,,,Unité(s),ORION,True,25,1900,0.026,0,False
34201,,,Unité(s),ORION,True,25,2800,0.026,0,False
34202,,,Unité(s),ORION,True,25,1800,0.026,0,False
34203,,,Unité(s),ORION,True,20,1300,0.026,0,False
39454,,,Unité(s),ORION,True,1,2900,0.026,0,False
34208,,,Unité(s),ORION,True,9,3000,0.026,0,False
34209,,,Unité(s),ORION,True,9,2900,0.026,0,False
34210,,,Unité(s),ORION,True,9,1000,0.026,0,False
34211,,,Unité(s),ORION,True,9,1100,0.026,0,False
34212,,,Unité(s),ORION,True,9,2700,0.026,0,False
34213,,,Unité(s),ORION,True,9,2000,0.026,0,False
34916,,,Unité(s),ORION,True,1,1200,0.026,0,False
43681,,,Unité(s),ORION,True,1,1700,0.026,0,False
43679,,,Unité(s),ORION,True,1,1000,0.026,0,False
34214,,,Unité(s),ORION,True,6,1100,0.026,0,False
34215,,,Unité(s),ORION,True,6,1200,0.026,0,False
34216,,,Unité(s),ORION,True,6,1700,0.026,0,False
36113,,,Unité(s),ORION,True,1,2400,0.026,0,False
43680,,,Unité(s),ORION,True,1,1600,0.026,0,False
34204,,,Unité(s),ORION,True,25,1100,0.026,0,False
34205,,,Unité(s),ORION,True,25,2400,0.026,0,False
34206,,,Unité(s),ORION,True,25,2500,0.026,0,False
34207,,,Unité(s),ORION,True,20,1300,0.026,0,False
42219,,,Unité(s),LAMPE LED MONO,True,1,2100,0,0,False
35867,,,Unité(s),Tous,True,1,2000,0,0,False
35889,,,Unité(s),Tous,True,1,1800,0,0,False
35890,,,Unité(s),Tous,True,1,1000,0,0,False
44309,,,Unité(s),DISJONCTEUR,True,1,1600,0,0,False
35891,,,Unité(s),Tous,True,1,2200,0,0,False
35892,,,Unité(s),Tous,True,1,2300,0,0,False
35894,,,Unité(s),Tous,True,1,2400,0,0,False
35893,,,Unité(s),Tous,True,1,2700,0,0,False
37162,,,Unité(s),Tous,True,1,2200,0,0,False
35895,,,Unité(s),Tous,True,1,2500,0,0,False
35896,,,Unité(s),Tous,True,1,1800,0,0,False
35897,,,Unité(s),Tous,True,1,1200,0,0,False
35898,,,Unité(s),Tous,True,1,1500,0,0,False
35899,,,Unité(s),Tous,True,1,1300,0,0,False
35900,,,Unité(s),Tous,True,1,1800,0,0,False
35901,,,Unité(s),Tous,True,1,1900,0,0,False
35902,,,Unité(s),Tous,True,1,2300,0,0,False
35903,,,Unité(s),Tous,True,1,2400,0,0,False
37845,,,Unité(s),Tous,True,1,1400,0,0,False
45743,,,Unité(s),Tous,True,1,2100,0,0,False
41208,,,Unité(s),Tous,True,1,2700,0,0,False
35904,,,Unité(s),Tous,True,1,3000,0,0,False
43924,,,Unité(s),Tous,True,1,2100,0,0,False
45381,,,Unité(s),MONO,True,1,1800,0,0,False
44330,,,Unité(s),Tous,True,1,1700,0,0,False
35905,,,Unité(s),Tous,True,1,2100,0,0,False
35906,,,Unité(s),Tous,True,1,1800,0,0,False
35907,,,Unité(s),Tous,True,1,1100,0,0,False
35908,,,Unité(s),Tous,True,1,1000,0,0,False
41672,,,Unité(s),Tous,True,1,2200,0,0,False
35909,,,Unité(s),Tous,True,1,2700,0,0,False
38630,,,Unité(s),LAMPE LED SOUKOY,True,100,1000,0,0,False
42204,,,Unité(s),LAMPE LED MONO,True,1,1200,0,0,False
42207,,,Unité(s),LAMPE LED MONO,True,1,2900,0,0,False
42213,,,Unité(s),LAMPE LED MONO,True,1,2900,0,0,False
32006,,,Unité(s),STYLE,True,1,1200,0.005,0,False
32007,,,Unité(s),STYLE,True,1,2600,0.007,0,False
32008,,,Unité(s),STYLE,True,1,2200,0.025,0,False
32009,,,Unité(s),STYLE,True,1,1100,0.025,0,False
32010,,,Unité(s),STYLE,True,1,1400,0.03,0,False
32011,,,Unité(s),STYLE,True,1,2800,0.005,0,False
32012,,,Unité(s),STYLE,True,1,2000,0.007,0,False
32013,,,Unité(s),STYLE,True,1,1900,0.025,0,False
32014,,,Unité(s),STYLE,True,1,1000,0.025,0,False
32015,,,Unité(s),STYLE,True,1,2700,0.03,0,False
32016,,,Unité(s),STYLE,True,1,1600,0.005,0,False
32017,,,Unité(s),STYLE,True,1,2300,0.007,0,False
32018,,,Unité(s),STYLE,True,1,2200,0.025,0,False
32019,,,Unité(s),STYLE,True,1,1800,0.025,0,False
32020,,,Unité(s),STYLE,True,1,1600,0.03,0,False
32021,,,Unité(s),STYLE,True,1,1100,0.005,0,False
32022,,,Unité(s),STYLE,True,1,2600,0.007,0,False
32023,,,Unité(s),STYLE,True,1,1500,0.025,0,False
32024,,,Unité(s),STYLE,True,1,1500,0.025,0,False
32025,,,Unité(s),STYLE,True,1,1500,0.03,0,False
32026,,,Unité(s),STYLE,True,1,1000,0.005,0,False
32027,,,Unité(s),STYLE,True,1,3000,0.007,0,False
32028,,,Unité(s),STYLE,True,1,1400,0.025,0,False
32029,,,Unité(s),STYLE,True,1,2900,0.025,0,False
32030,,,Unité(s),STYLE,True,1,1700,0.03,0,False
32031,,,Unité(s),STYLE,True,1,1600,0.005,0,False
32032,,,Unité(s),STYLE,True,1,2300,0.007,0,False
32033,,,Unité(s),STYLE,True,1,1000,0.025,0,False
32034,,,Unité(s),STYLE,True,1,2000,0.025,0,True
32035,,,Unité(s),STYLE,True,1,1500,0.03,0,True
32036,,,Unité(s),STYLE,True,1,2900,0.005,0,True
32037,,,Unité(s),STYLE,True,1,1100,0.007,0,True
32038,,,Unité(s),STYLE,True,1,2800,0.025,0,True
32039,,,Unité(s),STYLE,True,1,2900,0.025,0,True
32040,,,Unité(s),STYLE,True,1,2000,0.03,0,True
32041,,,Unité(s),STYLE,True,1,1800,0.005,0,True
32042,,,Unité(s),STYLE,True,1,1100,0.007,0,True
32043,,,Unité(s),STYLE,True,1,2200,0.025,0,True
32044,,,Unité(s),STYLE,True,1,1100,0.025,0,True
32045,,,Unité(s),STYLE,True,1,2800,0.03,0,True
32046,,,Unité(s),STYLE,True,1,2700,0.005,0,True
32047,,,Unité(s),STYLE,True,1,1100,0.007,0,True
32048,,,Unité(s),STYLE,True,1,2000,0.025,0,True
32049,,,Unité(s),STYLE,True,1,1900,0.025,0,True
32050,,,Unité(s),STYLE,True,1,2800,0.03,0,True
32051,,,Unité(s),STYLE,True,1,1800,0.005,0,True
32052,,,Unité(s),STYLE,True,1,2400,0.007,0,True
32053,,,Unité(s),STYLE,True,1,1900,0.025,0,True
32054,,,Unité(s),STYLE,True,1,2000,0.025,0,True
32055,,,Unité(s),STYLE,True,1,2200,0.03,0,True
32056,,,Unité(s),STYLE,True,1,2200,0.005,0,True
32057,,,Unité(s),STYLE,True,1,2600,0.007,0,True
32058,,,Unité(s),STYLE,True,1,2300,0.025,0,True
32059,,,Unité(s),STYLE,True,1,1100,0.025,0,True
32060,,,Unité(s),STYLE,True,1,1000,0.03,0,True
32061,,,Unité(s),STYLE,True,1,2800,0.005,0,True
32062,,,Unité(s),STYLE,True,1,2600,0.007,0,True
32063,,,Unité(s),STYLE,True,1,1900,0.025,0,True
32064,,,Unité(s),STYLE,True,1,2000,0.025,0,True
32065,,,Unité(s),STYLE,True,1,2700,0.03,0,True
32066,,,Unité(s),STYLE,True,1,2600,0.005,0,True
32067,,,Unité(s),STYLE,True,1,2800,0.007,0,True
32068,,,Unité(s),STYLE,True,1,1800,0.025,0,True
32069,,,Unité(s),STYLE,True,1,2500,0.025,0,True
32070,,,Unité(s),STYLE,True,1,2300,0.03,0,True
32071,,,Unité(s),STYLE,True,1,2800,0.005,0,True
32072,,,Unité(s),STYLE,True,1,1900,0.007,0,True
32073,,,Unité(s),STYLE,True,1,2000,0.025,0,True
32074,,,Unité(s),STYLE,True,1,1200,0.025,0,True
32075,,,Unité(s),STYLE,True,1,2200,0.03,0,True
32076,,,Unité(s),TABLEAUX DISTRIBUTION,True,60,1800,0.025,0,True
32077,,,Unité(s),TABLEAUX DISTRIBUTION,True,42,1300,0.05,0,True
32078,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1000,0.02,0,True
32079,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1500,0.027,0,True
32080,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1000,0.032,0,True
32081,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2900,0.034,0,True
32082,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1400,0.05,0,True
32083,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2800,0.02,0,True
40359,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1100,0.027,0,True
40357,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2900,0.032,0,True
40356,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1700,0.034,0,True
40358,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1000,0.05,0,True
32084,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.02,0,True
32085,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.027,0,True
32086,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,3000,0.032,0,True
32087,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2800,0.034,0,True
44156,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1700,0.05,0,True
32088,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,3000,0.02,0,True
32089,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1600,0.02,0,True
40361,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1100,0.05,0,True
40360,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2900,0.05,0,True
42067,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2700,0.05,0,True
38781,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1500,0.027,0,True
38907,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,1900,0.027,0,True
38744,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2200,0.032,0,True
36658,,,Unité(s),TABLEAUX DISTRIBUTION,True,6,2500,0.034,0,True
44657,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,1100,0.05,0,True
36155,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2100,0.05,0,True
36498,,,Unité(s),TABLEAUX DISTRIBUTION,True,3,2800,0.05,0,True
32090,,,Unité(s),MINI DISJONCTEUR,True,120,1600,0.034,0,True
42228,,,Unité(s),MONO ACCESSOIRES,True,20,1400,0,0,True
42229,,,Unité(s),MONO ACCESSOIRES,True,40,1900,0,0,True
44448,,,Unité(s),LEON NOIR,True,1,2300,0,0,True
45527,,,Unité(s),Tous,True,1,1700,0,0,True
44505,,,Unité(s),Tous,True,1,2900,0,0,True
45219,,,Unité(s),Tous,True,1,2000,0,0,True
